sku_id,brand,name,parameters2,price,maprice
41568793680,手机通讯,小米9手机 深空灰 6G+128G 全网通,"[""商品名称：小米（MI）小米9"",""商品编号：41568793680"",""店铺： "",""商品毛重：100.00g"",""系统：安卓（Android）"",""拍照特点：后置三摄"",""电池容量：3000mAh-3999mAh"",""热点：屏下指纹，快速充电，人脸识别，NFC功能，无线充电"",""前置摄像头像素：2000万及以上"",""游戏配置：游戏模式"",""后置摄像头像素：2000万及以上"",""屏幕配置：水滴屏"",""多卡支持：双卡双待双4G""]",3198.00,14999.00
100000260076,手机通讯,OPPO OPPO A7x 全面屏拍照手机 4GB+128GB 星空紫 全网通 移动联通电信4G 双卡双待手机,"[""商品名称：OPPOA7x"",""商品编号：100000260076"",""商品毛重：410.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""多卡支持：双卡双待单4G"",""电池容量：3000mAh-3999mAh"",""游戏配置：游戏模式"",""屏幕配置：符合全面屏比例"",""网络制式：4G LTE全网通"",""热点：人脸识别"",""4G LTE网络特性：移动4G+""]",1599.00,2199.00
25734318775,手机通讯,华为（HUAWEI） 荣耀9i手机 幻夜黑 全网通4G (4G+64G) 标配版,"[""商品名称：华为（HUAWEI）荣耀9i"",""商品编号：25734318775"",""店铺： "",""商品毛重：500.00g"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他"",""前置摄像头像素：1600万-1999万"",""后置摄像头像素：1200万-1999万"",""多卡支持：双卡双待单4G"",""电池容量：3000mAh-3999mAh""]",1195.00,1599.00
100000270355,手机通讯,联想Z5 6GB+128GB 极光蓝 6.2英寸全面屏双摄 全网通4G手机 双卡双待,"[""商品名称：联想Lenovo Z5"",""商品编号：100000270355"",""商品毛重：440.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照，后置双摄像头"",""电池容量：3000mAh-3999mAh"",""网络制式：4G LTE LTE-TDD/LTE-FDD移动联通双4G"",""4G LTE网络特性：VOLTE 4G通话"",""热点：人脸识别，快速充电"",""运行内存：6GB"",""前置摄像头像素：800万-1599万"",""后置摄像头像素：1200万-1999万"",""多卡支持：双卡双待单4G"",""游戏配置：游戏模式"",""机身内存：64GB"",""屏幕配置：符合全面屏比例""]",1148.00,1800.00
100002360619,手机通讯,【千玺代言】华为新品 HUAWEI nova 4 极点全面屏手机 2000万超广角三摄 6GB+128GB 亮黑色 全网通双卡双待,"[""商品名称：华为nova 4"",""商品编号：100002360619"",""商品毛重：440.00g"",""商品产地：中国大陆""]",2799.00,7777.00
100000827661,手机通讯,魅族 X8 准旗舰游戏拍照手机 4GB+64GB 亮黑 全网通移动联通电信4G手机 双卡双待,"[""商品名称：魅族 X8"",""商品编号：100000827661"",""商品毛重：380.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""老人机配置：远程协助"",""后置摄像头像素：1200万-1999万"",""电池容量：3000mAh-3999mAh"",""多卡支持：双卡双待单4G"",""4G LTE网络特性：其他"",""屏幕配置：符合全面屏比例"",""运行内存：4GB"",""前置摄像头像素：2000万及以上"",""网络制式：4G LTE全网通"",""机身颜色：黑色系"",""游戏配置：游戏模式"",""机身内存：64GB""]",1248.00,9999.00
5455950,手机通讯,【移动版特惠】三星 Galaxy Note8（SM-N9508）6G+64G 谜夜黑 移动4G+智 游戏手机 双卡双待,"[""商品名称：三星Galaxy Note8"",""商品编号：5455950"",""商品毛重：0.54kg"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：普通（8.5mm以上）"",""拍照特点：光学变焦，后置双摄像头"",""屏幕配置：曲面屏，符合全面屏比例"",""后置摄像头像素：1200万-1999万"",""电池容量：3000mAh-3999mAh"",""多卡支持：双卡双待双4G"",""4G LTE网络特性：移动4G+"",""热点：人脸识别，人工智能，无线充电"",""运行内存：6GB"",""前置摄像头像素：800万-1599万"",""网络制式：4G LTE全网通"",""机身颜色：黑色系"",""游戏配置：游戏模式"",""机身内存：64GB""]",3899.00,8500.00
100000993102,手机通讯,魅族 Note8 全面屏手机 4GB+64GB 曜黑 全网通移动联通电信4G手机 双卡双待,"[""商品名称：魅族 Note8"",""商品编号：100000993102"",""商品毛重：410.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""老人机配置：远程协助"",""后置摄像头像素：1200万-1999万"",""电池容量：3000mAh-3999mAh"",""多卡支持：双卡双待单4G"",""机身颜色：黑色系"",""热点：人脸识别"",""运行内存：4GB"",""前置摄像头像素：800万-1599万"",""屏幕配置：符合全面屏比例"",""网络制式：4G LTE全网通"",""游戏配置：游戏模式"",""机身内存：64GB""]",999.00,9999.00
5912089,手机通讯,华为 HUAWEI nova 2S 全面屏四摄 6GB+64GB 樱粉金 移动联通电信4G手机 双卡双待,"[""商品名称：华为nova 2S"",""商品编号：5912089"",""商品毛重：445.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：光学变焦，前置闪光灯，智能拍照，后置双摄像头，前置双摄像头"",""电池容量：3000mAh-3999mAh"",""机身颜色：粉色系"",""热点：人脸识别，快速充电，人工智能"",""运行内存：4GB"",""机身内存：64GB"",""游戏配置：游戏模式，ID差异化设计，游戏音效增强，游戏显示增强，游戏深度适配/调优"",""后置摄像头像素：2000万及以上"",""老人机配置：远程协助"",""屏幕配置：符合全面屏比例""]",1799.00,3199.00
100001964366,手机通讯,OPPO A7 全面屏拍照手机 4GB+64GB 清新粉 全网通 移动联通电信4G 双卡双待手机,"[""商品名称：OPPOA7"",""商品编号：100001964366"",""商品毛重：380.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照，后置双摄像头"",""游戏配置：游戏模式"",""屏幕配置：异形屏"",""后置摄像头像素：1200万-1999万"",""前置摄像头像素：1600万-1999万"",""热点：人脸识别""]",1499.00,1699.00
42361275533,手机通讯,小米 Redmi 红米Note7 Pro 手机 亮黑色 全网通 6G+128G,"[""商品名称：小米 Redmi 红米Note7 Pro 手机 亮黑色 全网通 6G+128G"",""商品编号：42361275533"",""店铺： "",""商品毛重：380.00g"",""多卡支持：双卡双待单4G"",""拍照特点：智能拍照，后置双摄像头"",""网络制式：4G LTE全网通"",""前置摄像头像素：800万-1599万"",""机身厚度：薄（7mm-8.5mm）"",""后置摄像头像素：2000万及以上"",""屏幕配置：水滴屏"",""系统：安卓（Android）""]",1649.88,2999.00
100002069408,手机通讯,努比亚 nubia 红魔Mars电竞手机 全面屏 游戏手机 8GB+128GB 曜石黑 移动联通电信4G手机 双卡双待,"[""商品名称：努比亚红魔Mars"",""商品编号：100002069408"",""商品毛重：480.00g"",""商品产地：中国大陆"",""多卡支持：双卡双待单4G"",""网络制式：4G LTE全网通"",""系统：安卓（Android）"",""4G LTE网络特性：VOLTE 4G通话"",""游戏配置：游戏模式，ID差异化设计，游戏音效增强，游戏深度适配/调优"",""运行内存：8GB"",""前置摄像头像素：800万-1599万"",""机身颜色：黑色系"",""电池容量：3000mAh-3999mAh"",""后置摄像头像素：1200万-1999万"",""机身内存：128GB"",""机身厚度：普通（8.5mm以上）""]",3199.00,4999.00
100003438274,手机通讯,小米9 SE 4800万超广角三摄 骁龙712 水滴全面屏 游戏智能拍照手机 6GB+128GB 全息幻彩蓝 全网通4G双卡双待,"[""商品名称：小米小米9SE"",""商品编号：100003438274"",""商品毛重：420.00g"",""商品产地：中国大陆""]",2299.00,6000.00
100001550349,手机通讯,荣耀10青春版 幻彩渐变 2400万AI自拍 全网通版4GB+64GB 渐变蓝 移动联通电信4G全面屏手机 双卡双待,"[""商品名称：华为荣耀10青春版"",""商品编号：100001550349"",""商品毛重：360.00g"",""商品产地：中国大陆""]",1299.00,9999.00
100002599414,手机通讯,小米Play 流光渐变AI双摄 4GB+64GB 黑色 全网通4G 双卡双待 小水滴全面屏拍照游戏智能手机,"[""商品名称：小米小米Play"",""商品编号：100002599414"",""商品毛重：385.00g"",""商品产地：中国大陆""]",1099.00,6000.00
100001036244,手机通讯,努比亚 nubia X 双面屏 海光蓝 8GB+128GB 全网通 移动联通电信4G手机 双卡双待,"[""商品名称：努比亚努比亚X"",""商品编号：100001036244"",""商品毛重：420.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：后置双摄像头"",""电池容量：3000mAh-3999mAh"",""4G LTE网络特性：VOLTE 4G通话"",""热点：快速充电"",""运行内存：8GB"",""机身颜色：浅蓝色系"",""多卡支持：双卡双待单4G"",""网络制式：4G LTE全网通"",""后置摄像头像素：2000万及以上"",""机身内存：128GB"",""屏幕配置：符合全面屏比例""]",3499.00,5500.00
5283377,手机通讯,努比亚（nubia）Z17S 全面屏 游戏手机 黑金 6GB+64GB 全网通 移动联通电信4G手机 双卡双待,"[""商品名称：努比亚Z17S"",""商品编号：5283377"",""商品毛重：430.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照，后置双摄像头，前置双摄像头"",""电池容量：3000mAh-3999mAh"",""机身颜色：黑色系"",""热点：快速充电"",""运行内存：6GB"",""前置摄像头像素：800万-1599万"",""后置摄像头像素：2000万及以上"",""机身内存：64GB"",""游戏配置：游戏模式，ID差异化设计，游戏深度适配/调优""]",1799.00,9999.00
6138112,手机通讯,小辣椒 红辣椒7X 4+64GB 学生智能手机 美颜双摄 微Q多开 人脸识别 移动联通电信4G全网通 黑色,"[""商品名称：小辣椒红辣椒7X"",""商品编号：6138112"",""商品毛重：360.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：普通（8.5mm以上）"",""拍照特点：后置双摄像头"",""电池容量：2000mAh-2999mAh"",""机身颜色：黑色系"",""4G LTE网络特性：其他"",""热点：人脸识别"",""运行内存：4GB"",""前置摄像头像素：500万-799万"",""多卡支持：双卡双待单4G"",""网络制式：4G LTE全网通"",""后置摄像头像素：1200万-1999万"",""机身内存：64GB"",""屏幕配置：符合全面屏比例""]",699.00,900.00
6846611,手机通讯,联想S5 4G+64G 星夜黑 全金属一体化机身 FHD+ 全面屏双摄 全网通4G手机 双卡双待,"[""商品名称：联想S5"",""商品编号：6846611"",""商品毛重：430.00g"",""商品产地：中国大陆"",""系统：安卓（Android）"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照，后置双摄像头"",""电池容量：3000mAh-3999mAh"",""机身颜色：黑色系"",""4G LTE网络特性：其他"",""热点：人工智能，人脸识别"",""运行内存：4GB"",""后置摄像头像素：1200万-1999万"",""多卡支持：双卡双待单4G"",""网络制式：4G LTE LTE-TDD/LTE-FDD移动联通双4G"",""游戏配置：游戏模式，游戏深度适配/调优"",""机身内存：64GB"",""屏幕配置：符合全面屏比例""]",798.00,1400.00
7701235,手机通讯,Meitu 美图T9 浆果红 6GB+128GB 骁龙 全身美型 拍照手机 全面屏 脸部解锁 双卡双4G 全网通,"[""商品名称：美图T9"",""商品编号：7701235"",""商品毛重：0.66kg"",""商品产地：中国大陆"",""货号：T9"",""系统：安卓（Android）"",""机身厚度：普通（8.5mm以上）"",""拍照特点：前置闪光灯，智能拍照，后置双摄像头，前置双摄像头"",""网络制式：4G LTE全网通"",""机身颜色：红色系"",""热点：人脸识别，快速充电"",""运行内存：6GB"",""前置摄像头像素：800万-1599万"",""4G LTE网络特性：移动4G+"",""游戏配置：游戏模式"",""后置摄像头像素：1200万-1999万"",""机身内存：128GB"",""电池容量：3000mAh-3999mAh""]",2499.00,10000.00
16580070299,手机通讯,Apple 苹果  iPhone8 手机 金色 全网通版 64GB,"[""商品名称：AppleiPhone 8"",""商品编号：16580070299"",""店铺： "",""商品毛重：0.6kg"",""多卡支持：单卡单待"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照"",""电池容量：1200mAh-1999mAh"",""4G LTE网络特性：移动4G+"",""热点：无线充电"",""前置摄像头像素：500万-799万"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通""]",3888.00,8999.00
28331229416,手机通讯,华为（HUAWEI） 荣耀 畅玩7 全网通 移动联通电信4G 全面屏智能老人手机 双卡双待 金色 (2G RAM+16G ROM),"[""商品名称：华为（HUAWEI）荣耀畅玩7"",""商品编号：28331229416"",""店铺： "",""商品毛重：310.00g"",""多卡支持：双卡双待单4G"",""机身厚度：普通（8.5mm以上）"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他"",""热点：人脸识别"",""前置摄像头像素：500万-799万"",""电池容量：3000mAh-3999mAh"",""屏幕配置：符合全面屏比例"",""后置摄像头像素：1200万-1999万"",""老人机配置：智能机（老龄模式）"",""系统：安卓（Android）""]",538.00,700.00
31544565956,手机通讯,Apple 苹果 iPhone Xs 手机 金色 全网通 64GB,"[""商品名称：Apple苹果xs"",""商品编号：31544565956"",""店铺： "",""商品毛重：0.6kg"",""多卡支持：单卡单待"",""系统：ios系统"",""拍照特点：后置双摄像头"",""后置摄像头像素：1200万-1999万"",""前置摄像头像素：500万-799万"",""网络制式：4G LTE全网通"",""热点：无线充电，快速充电，人脸识别"",""4G LTE网络特性：其他""]",7098.00,15999.00
32968668120,手机通讯,Apple 苹果 iPhone XS 手机 银色 全网通 256GB,"[""商品名称：Apple 苹果 iPhone XS 手机 银色 全网通 256GB"",""商品编号：32968668120"",""店铺： "",""商品毛重：500.00g"",""多卡支持：单卡单待"",""机身厚度：薄（7mm-8.5mm）"",""前置摄像头像素：500万-799万"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他""]",8748.00,99999.00
32983872740,手机通讯,Apple 苹果 iPhone XS Max 手机 金色 全网通 256GB,"[""商品名称：Apple 苹果 iPhone XS Max 手机 金色 全网通 256GB"",""商品编号：32983872740"",""店铺： "",""商品毛重：500.00g"",""多卡支持：双卡双待单4G"",""机身厚度：薄（7mm-8.5mm）"",""前置摄像头像素：500万-799万"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""4G LTE网络特性：其他""]",9078.00,999999.00
34803424701,手机通讯,Apple 苹果 iPhone XR 手机 全网通 黑色 128GB,"[""商品名称：Apple苹果xr"",""商品编号：34803424701"",""店铺： "",""商品毛重：500.00g"",""系统：ios系统"",""机身厚度：薄（7mm-8.5mm）"",""拍照特点：智能拍照"",""屏幕配置：符合全面屏比例"",""后置摄像头像素：1200万-1999万"",""网络制式：4G LTE全网通"",""前置摄像头像素：500万-799万"",""热点：无线充电""]",5595.00,7899.00
